[Mon Nov 27 12:34:16.562885 2023] [php:notice] [pid 6501] [client 192.168.51.5:38177] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:44:17.274073 2023] [php:notice] [pid 7614] [client 192.168.51.5:6206] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:44:17.274562 2023] [php:notice] [pid 7612] [client 192.168.51.5:6198] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:44:17.295842 2023] [php:notice] [pid 7607] [client 192.168.51.5:6187] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:44:17.296657 2023] [php:notice] [pid 7606] [client 192.168.51.5:6180] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:44:17.336406 2023] [php:notice] [pid 7608] [client 192.168.51.5:6217] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:44:17.356390 2023] [php:notice] [pid 7610] [client 192.168.51.5:6191] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:44:17.405675 2023] [php:notice] [pid 7615] [client 192.168.51.5:6209] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/build/styles.css
[Mon Nov 27 15:44:17.426164 2023] [php:notice] [pid 7611] [client 192.168.51.5:6192] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:44:17.431004 2023] [php:notice] [pid 7616] [client 192.168.51.5:6212] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/build/styles.css
[Mon Nov 27 15:44:17.473971 2023] [php:notice] [pid 7613] [client 192.168.51.5:6202] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/build/styles.css
[Mon Nov 27 15:44:17.474483 2023] [php:notice] [pid 7614] [client 192.168.51.5:6206] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:44:17.474921 2023] [php:notice] [pid 7612] [client 192.168.51.5:6198] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:44:17.509202 2023] [php:notice] [pid 7607] [client 192.168.51.5:6187] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:44:17.511597 2023] [php:notice] [pid 7606] [client 192.168.51.5:6180] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:44:17.537135 2023] [php:notice] [pid 7608] [client 192.168.51.5:6217] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:44:17.556823 2023] [php:notice] [pid 7610] [client 192.168.51.5:6191] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:44:17.606354 2023] [php:notice] [pid 7615] [client 192.168.51.5:6209] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/build/styles.css
[Mon Nov 27 15:44:17.631444 2023] [php:notice] [pid 7616] [client 192.168.51.5:6212] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/build/styles.css
[Mon Nov 27 15:44:17.674476 2023] [php:notice] [pid 7613] [client 192.168.51.5:6202] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/build/styles.css
[Mon Nov 27 15:44:17.674878 2023] [php:notice] [pid 7614] [client 192.168.51.5:6206] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:44:17.675296 2023] [php:notice] [pid 7612] [client 192.168.51.5:6198] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:44:17.712174 2023] [php:notice] [pid 7606] [client 192.168.51.5:6180] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:44:17.737551 2023] [php:notice] [pid 7608] [client 192.168.51.5:6217] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:44:17.806777 2023] [php:notice] [pid 7615] [client 192.168.51.5:6209] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/build/styles.css
[Mon Nov 27 15:44:17.831964 2023] [php:notice] [pid 7616] [client 192.168.51.5:6212] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/build/styles.css
[Mon Nov 27 15:44:17.874896 2023] [php:notice] [pid 7613] [client 192.168.51.5:6202] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/build/styles.css
[Mon Nov 27 15:44:17.876669 2023] [php:notice] [pid 7614] [client 192.168.51.5:6206] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:44:17.912592 2023] [php:notice] [pid 7606] [client 192.168.51.5:6180] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:44:17.938054 2023] [php:notice] [pid 7608] [client 192.168.51.5:6217] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:44:18.007206 2023] [php:notice] [pid 7615] [client 192.168.51.5:6209] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/build/styles.css
[Mon Nov 27 15:44:18.032413 2023] [php:notice] [pid 7616] [client 192.168.51.5:6212] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/build/styles.css
[Mon Nov 27 15:44:18.113256 2023] [php:notice] [pid 7606] [client 192.168.51.5:6180] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:44:18.138573 2023] [php:notice] [pid 7608] [client 192.168.51.5:6217] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:44:18.209163 2023] [php:notice] [pid 7615] [client 192.168.51.5:6209] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/build/styles.css
[Mon Nov 27 15:44:18.232800 2023] [php:notice] [pid 7616] [client 192.168.51.5:6212] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/build/styles.css
[Mon Nov 27 15:44:18.313745 2023] [php:notice] [pid 7606] [client 192.168.51.5:6180] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:44:18.339104 2023] [php:notice] [pid 7608] [client 192.168.51.5:6217] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:44:18.409641 2023] [php:notice] [pid 7615] [client 192.168.51.5:6209] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/build/styles.css
[Mon Nov 27 15:44:18.433311 2023] [php:notice] [pid 7616] [client 192.168.51.5:6212] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/build/styles.css
[Mon Nov 27 15:44:18.514255 2023] [php:notice] [pid 7606] [client 192.168.51.5:6180] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:44:18.539586 2023] [php:notice] [pid 7608] [client 192.168.51.5:6217] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:44:18.610054 2023] [php:notice] [pid 7615] [client 192.168.51.5:6209] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/build/styles.css
[Mon Nov 27 15:44:18.633768 2023] [php:notice] [pid 7616] [client 192.168.51.5:6212] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/build/styles.css
[Mon Nov 27 15:44:18.740099 2023] [php:notice] [pid 7608] [client 192.168.51.5:6217] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:44:18.834206 2023] [php:notice] [pid 7616] [client 192.168.51.5:6212] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/build/styles.css
[Mon Nov 27 15:44:18.940659 2023] [php:notice] [pid 7608] [client 192.168.51.5:6217] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:44:19.034606 2023] [php:notice] [pid 7616] [client 192.168.51.5:6212] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/build/styles.css
[Mon Nov 27 15:44:19.141074 2023] [php:notice] [pid 7608] [client 192.168.51.5:6217] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:44:19.235217 2023] [php:notice] [pid 7616] [client 192.168.51.5:6212] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/build/styles.css
[Mon Nov 27 15:44:19.341524 2023] [php:notice] [pid 7608] [client 192.168.51.5:6217] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:44:19.541970 2023] [php:notice] [pid 7608] [client 192.168.51.5:6217] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:44:19.742469 2023] [php:notice] [pid 7608] [client 192.168.51.5:6217] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:44:56.515967 2023] [core:error] [pid 7611] [client 192.168.51.5:6307] AH00124: Request exceeded the limit of 10 internal redirects due to probable configuration error. Use 'LimitInternalRecursion' to increase the limit if necessary. Use 'LogLevel debug' to get a backtrace., referer: http://symfony.udemy/_profiler/b1e688?panel=config
[Mon Nov 27 15:45:00.464134 2023] [php:notice] [pid 7607] [client 192.168.51.5:6313] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/_profiler/b1e688?panel=config
[Mon Nov 27 15:45:00.808250 2023] [php:notice] [pid 7607] [client 192.168.51.5:6313] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/_profiler/b1e688?panel=config
[Mon Nov 27 15:45:00.835102 2023] [php:notice] [pid 7612] [client 192.168.51.5:6318] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:45:00.840428 2023] [php:notice] [pid 7613] [client 192.168.51.5:6316] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:45:01.009180 2023] [php:notice] [pid 7607] [client 192.168.51.5:6313] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/_profiler/b1e688?panel=config
[Mon Nov 27 15:45:01.210032 2023] [php:notice] [pid 7607] [client 192.168.51.5:6313] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/_profiler/b1e688?panel=config
[Mon Nov 27 15:45:01.411124 2023] [php:notice] [pid 7607] [client 192.168.51.5:6313] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/_profiler/b1e688?panel=config
[Mon Nov 27 15:45:01.614524 2023] [php:notice] [pid 7607] [client 192.168.51.5:6313] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/_profiler/b1e688?panel=config
[Mon Nov 27 15:45:01.800712 2023] [php:notice] [pid 7610] [client 192.168.51.5:6317] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:45:01.815857 2023] [php:notice] [pid 7607] [client 192.168.51.5:6313] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/_profiler/b1e688?panel=config
[Mon Nov 27 15:45:01.823751 2023] [php:notice] [pid 7615] [client 192.168.51.5:6323] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:45:01.827857 2023] [php:notice] [pid 7616] [client 192.168.51.5:6325] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:45:01.834066 2023] [php:notice] [pid 7606] [client 192.168.51.5:6324] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:45:01.910239 2023] [php:notice] [pid 7613] [client 192.168.51.5:6316] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:45:01.921477 2023] [php:notice] [pid 7612] [client 192.168.51.5:6318] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:45:02.016491 2023] [php:notice] [pid 7607] [client 192.168.51.5:6313] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/_profiler/b1e688?panel=config
[Mon Nov 27 15:45:02.111380 2023] [php:notice] [pid 7613] [client 192.168.51.5:6316] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:45:02.115600 2023] [php:notice] [pid 7614] [client 192.168.51.5:6330] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/build/styles.css
[Mon Nov 27 15:45:02.122360 2023] [php:notice] [pid 7612] [client 192.168.51.5:6318] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:45:02.216972 2023] [php:notice] [pid 7607] [client 192.168.51.5:6313] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/_profiler/b1e688?panel=config
[Mon Nov 27 15:45:02.312856 2023] [php:notice] [pid 7613] [client 192.168.51.5:6316] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:45:02.323068 2023] [php:notice] [pid 7612] [client 192.168.51.5:6318] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:45:02.417847 2023] [php:notice] [pid 7607] [client 192.168.51.5:6313] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/_profiler/b1e688?panel=config
[Mon Nov 27 15:45:02.513491 2023] [php:notice] [pid 7613] [client 192.168.51.5:6316] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:45:02.523998 2023] [php:notice] [pid 7612] [client 192.168.51.5:6318] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:45:02.618723 2023] [php:notice] [pid 7607] [client 192.168.51.5:6313] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/_profiler/b1e688?panel=config
[Mon Nov 27 15:45:02.714076 2023] [php:notice] [pid 7613] [client 192.168.51.5:6316] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:45:02.725000 2023] [php:notice] [pid 7612] [client 192.168.51.5:6318] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:45:02.819237 2023] [php:notice] [pid 7607] [client 192.168.51.5:6313] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/_profiler/b1e688?panel=config
[Mon Nov 27 15:45:02.915236 2023] [php:notice] [pid 7613] [client 192.168.51.5:6316] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:45:02.925817 2023] [php:notice] [pid 7612] [client 192.168.51.5:6318] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:45:03.020190 2023] [php:notice] [pid 7607] [client 192.168.51.5:6313] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/_profiler/b1e688?panel=config
[Mon Nov 27 15:45:03.116170 2023] [php:notice] [pid 7613] [client 192.168.51.5:6316] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:45:03.126434 2023] [php:notice] [pid 7612] [client 192.168.51.5:6318] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:45:03.221155 2023] [php:notice] [pid 7607] [client 192.168.51.5:6313] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/_profiler/b1e688?panel=config
[Mon Nov 27 15:45:03.299893 2023] [php:notice] [pid 7608] [client 192.168.51.5:6334] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:45:03.316863 2023] [php:notice] [pid 7613] [client 192.168.51.5:6316] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:45:03.327338 2023] [php:notice] [pid 7612] [client 192.168.51.5:6318] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:45:03.422290 2023] [php:notice] [pid 7607] [client 192.168.51.5:6313] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/_profiler/b1e688?panel=config
[Mon Nov 27 15:45:03.517997 2023] [php:notice] [pid 7613] [client 192.168.51.5:6316] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:45:03.528516 2023] [php:notice] [pid 7612] [client 192.168.51.5:6318] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:45:03.623026 2023] [php:notice] [pid 7607] [client 192.168.51.5:6313] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/_profiler/b1e688?panel=config
[Mon Nov 27 15:45:03.719336 2023] [php:notice] [pid 7613] [client 192.168.51.5:6316] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:45:03.729318 2023] [php:notice] [pid 7612] [client 192.168.51.5:6318] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
